"Player.Name","Likes","Inj","Pos","Salary","Team","Opp","Vegas.Pts","Vegas.Spread","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Pass.Att","S.Pass.Att","Proj.Pass.Att","Red.Zone.Pass.Att","Yards.Per.Pass.Att","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","Projected.Usage","L3.FP","L16.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"DeAndre Washington",NA,"","RB",3900,"OAK","@KC",21.3,"KC by 3.5","6%","14%","-7%",0,0,0,0,0,5.3,6.3,0,0.4,4.8,0.7,1.7,0,0.1,4.2,0,2.6,4.9,4.9,2.1,7.7,0,0,0,0
"Wendell Smallwood",2,"Q","RB",3800,"PHI","WAS",23.5,"WAS by 1.5","5%","7%","15%",0,0,0,0,0,10,6.7,8,0.5,4.2,3,1.2,0.3,0.1,4.2,14,6.5,4.9,4.9,-0.2,9.9,5.2,1.4,0.3,0.1
"John Brown",NA,"","WR",3800,"ARI","@MIA",23,"ARI by 2","-1%","22%","1%",0,0,0,0,0,0,0.1,0.8,0,10,2.3,5.5,3.7,0.4,6.7,7,1,7.4,7.4,-1.1,15.8,7.8,2.1,0,0
"Cameron Artis-Payne",NA,"","RB",3800,"CAR","SD",24.8,"CAR by 1","9%","-17%","17%",0,0,0,0,0,12,12,0,1,4,0.3,0.3,0,0,11,0,9.5,9.5,9.5,-0.4,19.4,0,0,0,0
"Eli Rogers",NA,"","WR",3800,"PIT","@BUF",23.3,"PIT by 1","-5%","9%","-4%",0,0,0,0,0,0,0,0,0,0,3.7,5.1,5.2,0.7,7.7,8,4.8,8.9,8.9,2.4,15.4,8.9,2.3,5,1.3
"Marquess Wilson",1,"Q","WR",3800,"CHI","@DET",17.3,"DET by 7.5","3%","-8%","-2%",0,0,0,0,0,0,0,0,0,0,5.3,5.3,0,0.7,10,0,11.3,11.3,11.3,-4.6,27.2,0,0,0,0
"Eric Ebron",10,"","TE",3800,"DET","CHI",24.8,"DET by 7.5","-9%","0%","-18%",0,0,0,0,0,0.3,0.1,0,0.1,1,4,6.1,5.6,0.4,8.9,10,8,11.1,11.1,5.7,16.5,10.5,2.8,7.2,1.9
"T.J. Yeldon",0,"","RB",3800,"JAX","MIN",17.5,"MIN by 3","-16%","-3%","-10%",0,0,0,0,0,8,8.6,14.9,0.8,3.6,4,4.3,3.8,0.3,4.8,32,6.5,9.3,9.3,4,14.5,14.8,3.9,16,4.2
"James Starks",NA,"","RB",3800,"GB","SEA",22.3,"SEA by 3","-5%","-7%","-14%",0,0,0,0,0,10,7.6,6,0.9,2.3,3.7,3.1,2.1,0.3,5.4,14,10,7.3,7.3,0.8,13.9,6.6,1.7,0.3,0.1
"Paul Perkins",NA,"","RB",3800,"NYG","DAL",21.8,"DAL by 3.5","10%","-23%","-17%",0,0,0,0,0,6.7,5.6,3.7,0.4,3.7,1.3,2,0.4,0,8.5,7,5.2,5.2,5.2,2.7,7.7,2.4,0.6,5.5,1.4
"James White",2,"","RB",3800,"NE","BAL",25.8,"NE by 6.5","-8%","-31%","-18%",0,0,0,0,0,1,2.6,1.2,0,4.2,6.7,5.6,3.5,0.6,5.9,8,10.7,10.3,10.3,3.6,16.9,7.8,2.1,11.4,3
"Kenneth Dixon",4,"","RB",3800,"BAL","@NE",19.3,"NE by 6.5","-1%","-12%","-9%",0,0,0,0,0,8.3,5.8,10,0.1,4.5,3,2.8,3.2,0.1,4.5,21,9.2,6.1,6.1,0.9,11.3,9.8,2.6,22.1,5.8
"Antonio Gates",22,"","TE",3800,"SD","@CAR",23.8,"CAR by 1","13%","-13%","30%",0,0,0,0,0,0,0,0,0,0,7.3,6.8,6,1.7,5.4,10,14.2,10.6,10.6,5.7,15.6,12,3.2,11.1,2.9
"Adam Humphries",NA,"Q","WR",3700,"TB","NO",27,"TB by 2","12%","-8%","7%",0,0,0,0,0,0.7,0.4,0,0,3.6,3.3,5.3,0,0.5,7.4,0,5.2,8.5,8.5,2.5,14.4,0,0,0,0
"Chris Thompson",NA,"","RB",3700,"WAS","@PHI",25,"WAS by 1.5","-1%","-5%","-9%",0,0,0,0,0,2.7,4.8,4,0.3,5,3.7,3.8,3.5,0.3,6,13,5.6,8.6,8.6,4.3,12.9,8.3,2.2,9.8,2.6
"Paul Turner",1,"","WR",3700,"PHI","WAS",23.5,"WAS by 1.5","5%","7%","1%",0,0,0,0,0,0,0,0,0,0,8,8,2.5,0,10,4,14,14,14,14,14,5.2,1.4,2.6,0.7
"Kenny Stills",NA,"","WR",3700,"MIA","ARI",21,"ARI by 2","-16%","-8%","-2%",0,0,0,0,0,0,0,0,0,0,6.7,4.7,4,0.3,8.9,7,9.2,9.3,9.3,2.1,16.5,6.8,1.8,21.7,5.9
"Kenneth Farrow",NA,"","RB",3700,"SD","@CAR",23.8,"CAR by 1","13%","-13%","-5%",0,0,0,0,0,3,2.9,2.4,0.3,3.5,0.7,0.4,0.5,0,1.3,5,1.4,1.2,1.2,0.2,2.2,2.1,0.6,13.8,3.7
"Chris Ivory",NA,"Q","RB",3700,"JAX","MIN",17.5,"MIN by 3","-16%","-3%","-10%",0,0,0,0,0,11.7,10.3,0,1.2,3.8,3.3,2.3,0,0,5.6,0,11.7,8.4,8.4,3.2,13.7,0,0,0,0
"Marqise Lee",5,"","WR",3700,"JAX","MIN",17.5,"MIN by 3","-16%","-3%","-23%",0,0,0,0,0,1.3,0.5,0.2,0,5.8,7.7,6.5,7.7,0.6,7.9,13,12.4,10.7,10.7,5.5,15.8,11.4,3.1,19.3,5.2
"Tyler Lockett",10,"","WR",3700,"SEA","@GB",25.3,"SEA by 3","5%","-12%","4%",0,0,0,0,0,0.7,0.3,0,0,24.8,5,4.1,4.3,0.5,7.9,8,10.5,6.9,6.9,0.1,13.7,9.4,2.5,9.6,2.6
"Coby Fleener",6,"","TE",3700,"NO","@TB",25,"TB by 2","2%","8%","0%",0,0,0,0,0,0,0.1,0,0.1,2,5.3,5.4,5.1,1.1,8.4,8,11.4,10.3,10.3,2.2,18.4,8.9,2.4,1.6,0.4
"Dorial Green-Beckham",2,"Q","WR",3600,"PHI","WAS",23.5,"WAS by 1.5","5%","7%","1%",0,0,0,0,0,0,0,0,0,0,9.3,5.8,0,1,5.6,0,12.5,7.4,7.4,2.4,12.3,0,0,0,0
"Jerick McKinnon",0,"","RB",3600,"MIN","@JAX",20.5,"MIN by 3","-20%","8%","-2%",0.3,0.1,0,0,0,11.3,10.5,15,1.3,3.1,3.3,2.5,2.6,0.2,3.6,29,10.7,7.3,7.3,1.4,13.1,12.5,3.5,12.9,3.6
"Cordarrelle Patterson",0,"","WR",3600,"MIN","@JAX",20.5,"MIN by 3","-20%","8%","-11%",0,0,0,0,0,1,0.6,0,0,6.1,5.3,4.3,3,0.5,6.4,5,9.2,8.1,8.1,1.9,14.2,5.2,1.4,4.8,1.3
"Dennis Pitta",0,"","TE",3600,"BAL","@NE",19.3,"NE by 6.5","-1%","-12%","-10%",0,0,0,0,0,0,0,0,0,0,7,7.3,5.7,0.8,6.1,9,13.8,10.7,10.7,3.1,18.2,8.4,2.3,5.8,1.6
"Kenjon Barner",NA,"","RB",3600,"PHI","WAS",23.5,"WAS by 1.5","5%","7%","15%",0,0,0,0,0,1.3,2.4,1.1,0.4,5.1,1.7,0.6,0.3,0.1,2.8,2,1.7,2.9,2.9,-0.3,6.1,1.1,0.3,0,0
"J.J. Nelson",1,"","WR",3600,"ARI","@MIA",23,"ARI by 2","-1%","22%","1%",0,0,0,0,0,0,0.3,0.8,0.1,9,3.7,4.2,4.7,0.3,7.5,8,5.7,7.2,7.2,-1,15.5,9.5,2.6,19.4,5.4
"Russell Shepard",1,"","WR",3500,"TB","NO",27,"TB by 2","12%","-8%","7%",0,0,0,0,0,0,0.1,0,0,9,3,2.4,5.3,0.6,9.8,8,5.1,5.6,5.6,-0.4,11.6,6.8,1.9,2.7,0.8
"Vernon Davis",0,"","TE",3500,"WAS","@PHI",25,"WAS by 1.5","-1%","-5%","-42%",0,0,0,0,0,0,0,0,0,0,4.7,3.9,1.7,0.4,11.6,3,7.2,8.9,8.9,3.3,14.5,2.9,0.8,1.1,0.3
"Andre Ellington",NA,"","RB",3500,"ARI","@MIA",23,"ARI by 2","-1%","22%","-4%",0,0,0,0,0,3.3,2.3,2.6,0.3,2.9,3,1.3,0.8,0.1,4.5,5,3.2,2,2,0.7,3.2,2.9,0.8,0,0
"Rex Burkhead",0,"","RB",3500,"CIN","@CLE",23,"CIN by 4","3%","32%","20%",0,0,0,0,0,4.3,2.7,6.8,0,5.6,2.7,1.3,1.9,0.1,7.9,13,6.3,3.5,3.5,-0.1,7.1,7.7,2.2,6.1,1.7
"Duke Johnson",1,"","RB",3500,"CLE","CIN",19,"CIN by 4","1%","8%","6%",0.3,0.1,0,0,0,3,4.8,5.7,0.4,4.9,4.7,5.3,3.8,0.5,6.5,17,7.2,9.9,9.9,5.5,14.3,10.4,3,5.5,1.6
"Dwayne Washington",1,"","RB",3500,"DET","CHI",24.8,"DET by 7.5","-9%","0%","-19%",0,0,0,0,0,8.3,6.6,11.6,0.4,2.8,1.3,0.9,3,0,5.6,25,4,3.8,3.8,2.2,5.4,11.1,3.2,8.4,2.4
"Josh Bellamy",2,"","WR",3500,"CHI","@DET",17.3,"DET by 7.5","3%","-8%","-2%",0,0,0,0,0,0.3,0.2,0,0,9.5,5.7,2.8,6,0.2,8.6,10,9.3,4.2,4.2,-0.6,8.9,9.3,2.7,7.5,2.1
"Torrey Smith",1,"Q","WR",3500,"SF","NYJ",22.8,"SF by 3","6%","-16%","9%",0,0,0,0,0,0,0,0,0,0,4.3,4.4,3.9,0.5,5.6,7,5.3,5.9,5.9,0.1,11.7,8,2.3,0,0
"Knile Davis",NA,"","RB",3500,"KC","OAK",24.8,"KC by 3.5","6%","17%","13%",0,0,0,0,0,1,1.5,1.1,0.3,1.6,0,0.8,0,0,4.2,2,0.2,1.2,1.2,-0.3,2.6,0,0,0,0
"Tajae Sharpe",1,"","WR",3400,"TEN","DEN",23,"TEN by 2","-20%","15%","-34%",0,0,0,0,0,0,0.1,0,0.1,1,4.7,5.7,4.2,0.3,6.8,7,11.9,7.9,7.9,2.2,13.5,8.1,2.4,0,0
"Marquise Goodwin",NA,"","WR",3400,"BUF","PIT",22.3,"PIT by 1","5%","-14%","-8%",0,0,0,0,0,0,0,0,0,0,5,5.2,3.2,0.6,7,6,4.8,8.1,8.1,1,15.3,5.8,1.7,0,0
"Allen Hurns",NA,"Q","WR",3400,"JAX","MIN",17.5,"MIN by 3","-16%","-3%","-23%",0,0,0,0,0,0,0,0,0,0,5.3,6.9,0,1.1,6.3,0,4.5,9.2,9.2,2.9,15.4,0,0,0,0
"Jeremy Kerley",1,"","WR",3400,"SF","NYJ",22.8,"SF by 3","6%","-16%","9%",0,0,0,0,0,0,0,0,0,0,4,6.8,6.1,0.5,5.7,10,2.4,9.1,9.1,0.4,17.9,10.3,3,10,2.9
"Matt Jones",NA,"","RB",3400,"WAS","@PHI",25,"WAS by 1.5","-1%","-5%","-9%",0,0,0,0,0,13.3,14.1,0,2.4,4.6,0.7,1.1,0,0,9.1,0,10.3,11.9,11.9,3,20.8,0,0,0,0
"Kendall Wright",NA,"","WR",3300,"TEN","DEN",23,"TEN by 2","-20%","15%","-34%",0,0,0,0,0,0,0.1,0,0,15,3.3,4.1,3.4,0.3,10.2,6,6,9.5,9.5,-0.3,19.3,5.6,1.7,0,0
"Jalen Richard",NA,"","RB",3300,"OAK","@KC",21.3,"KC by 3.5","6%","14%","-7%",0,0,0,0,0,6.3,5.2,5.8,0.3,5.8,1,2.2,2.1,0.3,6.7,12,7.3,7.2,7.2,1.6,12.8,6.8,2.1,2.9,0.9
"Gary Barnidge",2,"","TE",3300,"CLE","CIN",19,"CIN by 4","1%","8%","39%",0,0,0,0,0,0,0,0,0,0,4,5.2,4.5,0.3,7.5,8,4.7,7.9,7.9,3.2,12.6,7.8,2.4,5.7,1.7
"Robert Turbin",NA,"","RB",3300,"IND","HOU",27,"IND by 6.5","-15%","1%","0%",0,0,0,0,0,3.3,2.5,2.1,1.1,3.2,1,1.8,2.6,0.4,4.8,8,5.9,5.3,5.3,3.5,7.1,5,1.5,8.3,2.5
"Matt Asiata",0,"","RB",3300,"MIN","@JAX",20.5,"MIN by 3","-20%","8%","-2%",0,0,0,0,0,5.3,8,10.1,2,3.3,1.7,2.3,2.3,0.1,6,20,8.8,8.5,8.5,3.2,13.7,9.3,2.8,12.1,3.7
"Christine Michael",NA,"","RB",3300,"GB","SEA",22.3,"SEA by 3","-5%","-7%","-14%",0,0,0,0,0,5,11.5,3.6,1.8,3.9,0.3,2.4,0.4,0.2,3.7,7,2,11.2,11.2,2.2,20.2,2.4,0.7,3.6,1.1
"Victor Cruz",2,"","WR",3300,"NYG","DAL",21.8,"DAL by 3.5","10%","-23%","9%",0,0,0,0,0,0,0,0,0,0,2.7,4.9,5.2,0.5,9.4,9,5.4,7.8,7.8,3.8,11.9,8.6,2.6,1.4,0.4
"Danny Amendola",NA,"O","WR",3300,"NE","BAL",25.8,"NE by 6.5","-8%","-31%","2%",0,0,0,0,0,0,0,0.2,0,0,2.7,2.4,0,0.6,8.4,0,5.3,5.9,5.9,0.2,11.5,0,0,0,0
"Devin Funchess",NA,"","WR",3300,"CAR","SD",24.8,"CAR by 1","9%","-17%","-2%",0,0,0,0,0,0,0,0,0,0,4.3,4.1,4.2,0.6,7.3,7,5.2,6.6,6.6,2.2,11.1,6.5,2,11.3,3.4
"Albert Wilson",NA,"","WR",3200,"KC","OAK",24.8,"KC by 3.5","6%","17%","5%",0,0,0,0,0,0.3,0.2,0,0.1,25,4.7,4.7,3.3,0.6,5,6,11.6,7.5,7.5,1.5,13.6,5.6,1.7,0,0
"Percy Harvin",NA,"O","WR",3200,"BUF","PIT",22.3,"PIT by 1","5%","-14%","-8%",0,0,0,0,0,1,1,0,0,11,4,4,0,0,1.5,0,3.7,3.7,3.7,3.7,3.7,0,0,0,0
"Nelson Agholor",NA,"","WR",3200,"PHI","WAS",23.5,"WAS by 1.5","5%","7%","1%",0,0,0,0,0,0.3,0.2,0,0,4.5,4.3,5.1,4.3,1.2,5.1,7,3.8,6.2,6.2,2.5,10,6.7,2.1,4.2,1.3
"T.J. Jones",NA,"","WR",3200,"DET","CHI",24.8,"DET by 7.5","-9%","0%","5%",0,0,0,0,0,0,0,0,0,0,4,4,0,1,12.3,0,7.9,7.9,7.9,7.9,7.9,0,0,0,0
"Phillip Dorsett",NA,"","WR",3200,"IND","HOU",27,"IND by 6.5","-15%","1%","-12%",0,0,0,0,0,0.3,0.2,0.2,0,5,3.3,4.1,3.6,0.6,8.8,6,4.3,6.4,6.4,2.4,10.4,7,2.2,4.9,1.5
"Denard Robinson",NA,"Q","RB",3200,"JAX","MIN",17.5,"MIN by 3","-16%","-3%","-10%",0,0,0,0,0,11,6.2,0,0,3.4,0.7,0.7,0,0.2,5.5,0,4.9,3,3,0.3,5.6,0,0,0,0
"Quinton Patton",1,"","WR",3200,"SF","NYJ",22.8,"SF by 3","6%","-16%","9%",0,0,0,0,0,0,0,0,0,0,5,5,6.1,0.4,6.8,10,4.7,6.5,6.5,1.2,11.8,10,3.1,7.1,2.2
"Terrance Williams",0,"","WR",3200,"DAL","@NYG",25.3,"DAL by 3.5","8%","-14%","-5%",0,0,0,0,0,0,0,0,0,0,2.3,3.8,4.3,0.3,9.4,7,4.5,7.2,7.2,2.7,11.8,8.2,2.6,18.6,5.8
"Breshad Perriman",NA,"","WR",3200,"BAL","@NE",19.3,"NE by 6.5","-1%","-12%","-7%",0,0,0,0,0,0,0.1,0.2,0,2,3.3,4.4,4.1,0.3,7.4,7,12.6,7,7,2.7,11.2,6.3,2,8.2,2.6
"Chris Conley",1,"","WR",3100,"KC","OAK",24.8,"KC by 3.5","6%","17%","5%",0,0,0,0,0,0,0,0,0,0,4.7,4.6,4.3,0.9,6.9,7,4.1,6,6,2.6,9.4,6.2,2,9,2.9
"Eddie Royal",1,"Q","WR",3100,"CHI","@DET",17.3,"DET by 7.5","3%","-8%","-2%",0,0,0,0,0,0,0,0,0,0,2,4.8,0,0.8,8.6,0,2.4,10.1,10.1,1.7,18.5,0,0,0,0
"Brian Quick",3,"","WR",3100,"LA","ATL",19.8,"ATL by 4.5","13%","-5%","6%",0,0,0,0,0,0,0,0,0,0,5.3,4.8,5.3,0.3,8.5,9,5.4,8.5,8.5,2.9,14.2,7.9,2.5,2,0.6
"Jason Witten",22,"","TE",3100,"DAL","@NYG",25.3,"DAL by 3.5","8%","-14%","13%",0,0,0,0,0,0,0,0,0,0,6,6.6,5.7,1.4,7.6,9,9,11.1,11.1,4,18.2,10.9,3.5,6.6,2.1
"Taiwan Jones",NA,"","RB",3000,"OAK","@KC",21.3,"KC by 3.5","6%","14%","-7%",0,0,0,0,0,0,0.1,1.8,0,-8,0.7,0.6,0.7,0,10.8,4,1.5,1.1,1.1,-0.3,2.4,2.5,0.8,0,0
"Anthony Sherman",NA,"","RB",3000,"KC","OAK",24.8,"KC by 3.5","6%","17%","13%",0,0,0,0,0,0,0,0,0,0,1,1,0.3,0,2.3,1,0.9,1,1,0.3,1.7,0,0,0,0
"Jamize Olawale",NA,"","RB",3000,"OAK","@KC",21.3,"KC by 3.5","6%","14%","-7%",0,0,0,0,0,1,1.7,1.8,0.5,2.8,1.7,1.1,0.7,0.2,17.9,4,6.6,5.1,5.1,-0.6,10.8,2.4,0.8,1.8,0.6
"Andre Holmes",NA,"","WR",3000,"OAK","@KC",21.3,"KC by 3.5","6%","14%","20%",0,0,0,0,0,0,0,0,0,0,1.7,1.7,2.7,0.6,4.1,4,1.6,2.9,2.9,-0.4,6.2,4.5,1.5,0,0
"De'Anthony Thomas",NA,"","WR",3000,"KC","OAK",24.8,"KC by 3.5","6%","17%","5%",0,0,0,0,0,0.3,0.4,0,0,8.3,0.3,0.9,0,0,5,0,1.2,1.5,1.5,0,3,0,0,1.1,0.4
"Seth Roberts",NA,"","WR",3000,"OAK","@KC",21.3,"KC by 3.5","6%","14%","20%",0,0,0,0,0,0,0,0,0,0,4,4.9,4.1,1.1,5.6,6,7.2,8.2,8.2,4,12.3,7.2,2.4,3.2,1.1
"Demarcus Robinson",NA,"","WR",3000,"KC","OAK",24.8,"KC by 3.5","6%","17%","5%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Johnny Holton",NA,"","WR",3000,"OAK","@KC",21.3,"KC by 3.5","6%","14%","20%",0,0,0,0,0,1,1,0,0,8.6,0.3,0.4,0,0,17,0,2.2,1.9,1.9,0.3,3.6,0,0,0,0
"Reggie Bush",NA,"","RB",3000,"BUF","PIT",22.3,"PIT by 1","5%","-14%","16%",0,0,0,0,0,0.3,1.3,1.4,0.3,0.1,1.3,1.3,1.2,0.1,9,5,2.9,3,3,-0.6,6.6,2.3,0.8,0.4,0.1
"Jerome Felton",NA,"","RB",3000,"BUF","PIT",22.3,"PIT by 1","5%","-14%","16%",0,0,0,0,0,1,0.7,0,0.2,2,0.3,0.7,0,0,5.2,0,0.1,0.8,0.8,-0.7,2.3,0,0,0,0
"Roosevelt Nix",NA,"","RB",3000,"PIT","@BUF",23.3,"PIT by 1","-5%","9%","-4%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Daryl Richardson",NA,"","RB",3000,"PIT","@BUF",23.3,"PIT by 1","-5%","9%","-4%",0,0,0,0,0,1,1,0,0.5,3.5,0,0,0,0,0,0,0.4,0.4,0.4,0,0.7,0,0,0,0
"Jonathan Williams",NA,"","RB",3000,"BUF","PIT",22.3,"PIT by 1","5%","-14%","16%",0.3,0.2,0,0,0,2.3,3.3,0.5,0.5,3.6,0.7,0.3,0.3,0,0,1,1.6,2.2,2.2,-0.5,5,0,0,0,0
"Darrius Heyward-Bey",NA,"Q","WR",3000,"PIT","@BUF",23.3,"PIT by 1","-5%","9%","-4%",0,0,0,0,0,0.3,0.2,0,0,60,3.7,2.5,0,0.3,4.5,0,8,6,6,0,12,0,0,0,0
"Brandon Tate",NA,"","WR",3000,"BUF","PIT",22.3,"PIT by 1","5%","-14%","-8%",0,0,0,0,0,0,0.2,0,0,9,1.7,1,0.3,0,10.6,1,3.6,2,2,-0.6,4.5,0,0,0,0
"Cobi Hamilton",NA,"","WR",3000,"PIT","@BUF",23.3,"PIT by 1","-5%","9%","-4%",0,0,0,0,0,0,0,0,0,0,3,2.7,2.6,0.3,7.3,4,2.6,4.4,4.4,0.6,8.2,4.6,1.5,2.5,0.8
"Justin Hunter",NA,"","WR",3000,"BUF","PIT",22.3,"PIT by 1","5%","-14%","-8%",0,0,0,0,0,0,0,0,0,0,2,2.6,1.4,0.6,6.1,2,6.4,6.1,6.1,3.1,9.2,2.6,0.9,0,0
"Sammie Coates",NA,"","WR",3000,"PIT","@BUF",23.3,"PIT by 1","-5%","9%","-4%",0,0,0,0,0,0,0.2,0,0,2.5,1.3,4.1,1,0.4,9.4,2,0,7.1,7.1,-3.5,17.7,1.9,0.6,0,0
"Dezmin Lewis",NA,"","WR",3000,"BUF","PIT",22.3,"PIT by 1","5%","-14%","-8%",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jalston Fowler",NA,"","RB",3000,"TEN","DEN",23,"TEN by 2","-20%","15%","5%",0,0,0,0,0,0,0,0,0,0,1,1,0,1,14,0,2.4,2.4,2.4,2.4,2.4,0,0,0,0
"Juwan Thompson",NA,"","RB",3000,"DEN","@TEN",21,"TEN by 2","11%","-13%","-15%",0,0,0,0,0,1.5,1.5,1.2,0.5,2,0,0,0.3,0,0,3,3.3,3.3,3.3,-0.7,7.3,1.1,0.4,0,0
"David Fluellen",NA,"","RB",3000,"TEN","DEN",23,"TEN by 2","-20%","15%","5%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Antonio Andrews",NA,"","RB",3000,"TEN","DEN",23,"TEN by 2","-20%","15%","5%",0,0,0,0,0,0.7,0.7,0.9,0,7.5,0,0,0.3,0,0,2,0.5,0.5,0.5,-0.4,1.4,1,0.3,0,0
"Harry Douglas",NA,"","WR",3000,"TEN","DEN",23,"TEN by 2","-20%","15%","-34%",0,0,0,0,0,0,0,0,0,0,1.7,2.8,0.5,0.6,10.9,1,5.4,4.8,4.8,2.2,7.5,0,0,2,0.7
"Jordan Norwood",NA,"","WR",3000,"DEN","@TEN",21,"TEN by 2","11%","-13%","14%",0,0,0,0,0,0,0.1,0,0,0,1.7,2.8,1.3,0.3,6.2,2,1.3,3.7,3.7,-0.6,8,2.3,0.8,0,0
"Marc Mariani",NA,"","WR",3000,"TEN","DEN",23,"TEN by 2","-20%","15%","-34%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bennie Fowler",NA,"","WR",3000,"DEN","@TEN",21,"TEN by 2","11%","-13%","14%",0,0,0,0,0,0,0,0,0,0,1.3,2.3,0,0.1,7.5,0,5.3,4.3,4.3,-1.2,9.8,0,0,1.5,0.5
"Marlon Brown",NA,"O","WR",3000,"DEN","@TEN",21,"TEN by 2","11%","-13%","14%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jordan Taylor",NA,"","WR",3000,"DEN","@TEN",21,"TEN by 2","11%","-13%","14%",0,0,0,0,0,0,0,0,0,0,2.3,1.9,2.2,0.6,8.4,4,6.8,4.3,4.3,0.4,8.2,3.8,1.3,4.8,1.6
"Tre McBride",NA,"","WR",3000,"TEN","DEN",23,"TEN by 2","-20%","15%","-34%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cody Latimer",NA,"","WR",3000,"DEN","@TEN",21,"TEN by 2","11%","-13%","14%",0,0,0,0,0,0,0,0,0,0,1,1.2,1.3,0.2,5.3,2,0.7,1.4,1.4,0,2.8,1.7,0.6,2.6,0.9
"Kalif Raymond",NA,"","WR",3000,"DEN","@TEN",21,"TEN by 2","11%","-13%","14%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Kuhn",NA,"","RB",3000,"NO","@TB",25,"TB by 2","2%","8%","-1%",0,0,0,0,0,1.7,1.5,1.3,0.6,2.2,1.3,1.5,1.2,0.4,3.9,4,4.5,5.1,5.1,-1.1,11.3,2.1,0.7,1.3,0.4
"Travaris Cadet",NA,"","RB",3000,"NO","@TB",25,"TB by 2","2%","8%","-1%",0,0,0,0,0,0,0.2,0.8,0.1,2,3.3,3.7,0.4,0.6,5.1,2,5.4,5.1,5.1,1.2,9,1.1,0.4,6.9,2.3
"Marcus Murphy",NA,"","RB",3000,"NO","@TB",25,"TB by 2","2%","8%","-1%",0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,3,0,0.7,0.7,0.7,-0.3,1.6,0,0,0,0
"Daniel Lasco",NA,"","RB",3000,"NO","@TB",25,"TB by 2","2%","8%","-1%",0,0,0,0,0,3.7,3.7,0,1,2.9,1.3,1.3,0,0,2.8,0,2.1,2.1,2.1,1.4,2.8,0,0,0,0
"Peyton Barber",NA,"","RB",3000,"TB","NO",27,"TB by 2","12%","-8%","12%",0,0,0,0,0,3.7,6.3,0,0.9,4.1,0.3,0.8,0,0.4,4.7,0,1.9,4.3,4.3,-0.8,9.4,0,0,0,0
"Brandon Coleman",NA,"","WR",3000,"NO","@TB",25,"TB by 2","2%","8%","-1%",0,0,0,0,0,0,0,0,0,0,1.3,2.6,5,0.7,8.7,8,6,6.1,6.1,2.3,9.9,9,3,9.7,3.2
"Cecil Shorts",NA,"","WR",3000,"TB","NO",27,"TB by 2","12%","-8%","7%",0,0,0,0,0,0,0,0,0,0,4,3.9,0,0.3,5.6,0,5.1,3.7,3.7,0,7.5,0,0,0,0
"Freddie Martino",3,"","WR",3000,"TB","NO",27,"TB by 2","12%","-8%","7%",0,0,0,0,0,0,0,0,0,0,2.3,2,4.6,0,13.5,7,7.6,5.7,5.7,0.1,11.3,8.7,2.9,0,0
"Tommylee Lewis",NA,"","WR",3000,"NO","@TB",25,"TB by 2","2%","8%","-1%",0,0,0,0,0,0.3,0.4,0,0.1,3.7,0.7,1.4,2.3,0,6.9,4,0.2,2,2,-0.7,4.6,5.3,1.8,0,0
"Jake Lampman",NA,"","WR",3000,"NO","@TB",25,"TB by 2","2%","8%","-1%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mack Brown",NA,"Q","RB",3000,"WAS","@PHI",25,"WAS by 1.5","-1%","-5%","-9%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Grant",NA,"","WR",3000,"WAS","@PHI",25,"WAS by 1.5","-1%","-5%","7%",0,0,0,0,0,0,0,0,0,0,1.3,1.5,1.4,0.3,3.4,2,1.8,1.1,1.1,-0.3,2.5,2.3,0.8,0,0
"Rashad Ross",NA,"","WR",3000,"WAS","@PHI",25,"WAS by 1.5","-1%","-5%","7%",0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,8,0,0.9,0.9,0.9,-0.4,2.2,0,0,0,0
"Maurice Harris",NA,"","WR",3000,"WAS","@PHI",25,"WAS by 1.5","-1%","-5%","7%",0,0,0,0,0,0,0,0,0,0,1.3,1.8,0,0,5.7,0,2.1,2.4,2.4,0.2,4.7,0,0,0,0
